法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣高雄地方法院,100法登他216,1182,變更登記,社團法人高雄市鳳凰藝術發展協會,100/06/17,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAORmAAA&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000216&ef=KSD&fg=1,output/details/KSD/AAA/AAAdkxAAHAAAORmAAA.json,AAAdkxAAHAAAORmAAA,KSD
臺灣高雄地方法院,100法登他217,141,變更登記,財團法人高雄市私立樂仁啟智中心,100/06/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAORiAAJ&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000217&ef=KSD&fg=1,output/details/KSD/AAJ/AAAdkxAAHAAAORiAAJ.json,AAAdkxAAHAAAORiAAJ,KSD
臺灣高雄地方法院,100法登他218,373,變更登記,財團法人八卦寮文教基金會,100/06/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAORiAAK&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000218&ef=KSD&fg=1,output/details/KSD/AAK/AAAdkxAAHAAAORiAAK.json,AAAdkxAAHAAAORiAAK,KSD
臺灣高雄地方法院,100法登他219,346,變更登記,財團法人高雄市大樹區溪埔國民小學教育發展基金會,100/06/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAOynAAI&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000219&ef=KSD&fg=1,output/details/KSD/AAI/AAAdkxAAHAAAOynAAI.json,AAAdkxAAHAAAOynAAI,KSD
臺灣高雄地方法院,100法登他220,580,變更登記,社團法人高雄前新盲人福利協進會,100/06/20,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAOynAAG&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000220&ef=KSD&fg=1,output/details/KSD/AAG/AAAdkxAAHAAAOynAAG.json,AAAdkxAAHAAAOynAAG,KSD
臺灣高雄地方法院,100法登他221,388,變更登記,社團法人台灣畜犬協會,100/06/20,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAOynAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000221&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAAOynAAF.json,AAAdkxAAHAAAOynAAF,KSD
臺灣高雄地方法院,100法登他222,359,變更登記,財團法人高雄市林園國民小學教育發展基金會,100/06/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAOynAAH&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000222&ef=KSD&fg=1,output/details/KSD/AAH/AAAdkxAAHAAAOynAAH.json,AAAdkxAAHAAAOynAAH,KSD
臺灣高雄地方法院,100法登他223,301,變更登記,財團法人國立鳳山高級中學文教基金會,100/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BVAAC&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000223&ef=KSD&fg=1,output/details/KSD/AAC/AAAdkxAAHAAAJ%2BVAAC.json,AAAdkxAAHAAAJ%2BVAAC,KSD
臺灣高雄地方法院,100法登他224,880,變更登記,財團法人百世教育基金會,100/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BVAAE&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000224&ef=KSD&fg=1,output/details/KSD/AAE/AAAdkxAAHAAAJ%2BVAAE.json,AAAdkxAAHAAAJ%2BVAAE,KSD
臺灣高雄地方法院,100法登他225,7,變更登記,財團法人高雄市覆鼎金保安宮,100/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BVAAD&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000225&ef=KSD&fg=1,output/details/KSD/AAD/AAAdkxAAHAAAJ%2BVAAD.json,AAAdkxAAHAAAJ%2BVAAD,KSD
臺灣高雄地方法院,100法登他226,669,變更登記,財團法人九蓮聖道文教基金會,100/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BVAAG&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000226&ef=KSD&fg=1,output/details/KSD/AAG/AAAdkxAAHAAAJ%2BVAAG.json,AAAdkxAAHAAAJ%2BVAAG,KSD
臺灣高雄地方法院,100法登他227,729,變更登記,財團法人高雄市愛樂文化藝術基金會,100/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ%2BVAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000227&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAAJ%2BVAAF.json,AAAdkxAAHAAAJ%2BVAAF,KSD
臺灣高雄地方法院,100法登他228,955,變更登記,財團法人高雄市私立營光林金川社會福利基金會,100/06/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAOQuAAH&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000228&ef=KSD&fg=1,output/details/KSD/AAH/AAAdkxAAHAAAOQuAAH.json,AAAdkxAAHAAAOQuAAH,KSD
臺灣高雄地方法院,100法登他229,17,變更登記,中山學校財團法人,100/07/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAPmHAAH&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000229&ef=KSD&fg=1,output/details/KSD/AAH/AAAdkxAAHAAAPmHAAH.json,AAAdkxAAHAAAPmHAAH,KSD
臺灣高雄地方法院,100法登他230,627,變更登記,財團法人聖印文教基金會,100/06/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAANt%2FAAF&bc=100&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000230&ef=KSD&fg=1,output/details/KSD/AAF/AAAdkxAAHAAANt%2FAAF.json,AAAdkxAAHAAANt%2FAAF,KSD
