法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣臺中地方法院,091法登他189,431,變更登記,財團法人馬毓俊先生文教基金會,091/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBbAAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000189&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAAEBbAAE.json,AAAdkxAAHAAAEBbAAE,TCD
臺灣臺中地方法院,091法登他190,715,變更登記,財團法人金沙文教基金會,091/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBfAAA&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000190&ef=TCD&fg=1,output/details/TCD/AAA/AAAdkxAAHAAAEBfAAA.json,AAAdkxAAHAAAEBfAAA,TCD
臺灣臺中地方法院,091法登他191,1044,變更登記,財團法人臺灣電氣消防檢測中心,091/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBfAAB&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000191&ef=TCD&fg=1,output/details/TCD/AAB/AAAdkxAAHAAAEBfAAB.json,AAAdkxAAHAAAEBfAAB,TCD
臺灣臺中地方法院,091法登他192,490,變更登記,財團法人臺中縣後備軍人(含子女)獎學金文教基金會,091/10/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBfAAC&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000192&ef=TCD&fg=1,output/details/TCD/AAC/AAAdkxAAHAAAEBfAAC.json,AAAdkxAAHAAAEBfAAC,TCD
臺灣臺中地方法院,091法登他194,187,變更登記,財團法人中華基督教浸信宣道會臺中教會,091/10/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEafAAA&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000194&ef=TCD&fg=1,output/details/TCD/AAA/AAAdkxAAHAAAEafAAA.json,AAAdkxAAHAAAEafAAA,TCD
臺灣臺中地方法院,091法登他195,824,變更登記,社團法人臺中市幼兒教育事業協會,091/10/04,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEaPAAB&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000195&ef=TCD&fg=1,output/details/TCD/AAB/AAAdkxAAHAAAEaPAAB.json,AAAdkxAAHAAAEaPAAB,TCD
臺灣臺中地方法院,091法登他196,481,變更登記,社團法人臺中市道教會,091/10/09,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEaPAAC&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000196&ef=TCD&fg=1,output/details/TCD/AAC/AAAdkxAAHAAAEaPAAC.json,AAAdkxAAHAAAEaPAAC,TCD
臺灣臺中地方法院,091法登他197,678,變更登記,財團法人席德進基金會,091/10/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEaPAAD&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000197&ef=TCD&fg=1,output/details/TCD/AAD/AAAdkxAAHAAAEaPAAD.json,AAAdkxAAHAAAEaPAAD,TCD
臺灣臺中地方法院,091法登他198,348,變更登記,財團法人中華基督教北屯浸信會,091/10/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEaPAAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000198&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAAEaPAAE.json,AAAdkxAAHAAAEaPAAE,TCD
臺灣臺中地方法院,091法登他199,582,變更登記,財團法人臺灣省社教文化基金會,091/10/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEdCAAC&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000199&ef=TCD&fg=1,output/details/TCD/AAC/AAAdkxAAHAAAEdCAAC.json,AAAdkxAAHAAAEdCAAC,TCD
臺灣臺中地方法院,091法登他200,992,變更登記,社團法人臺中縣褓母協會,091/10/14,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBbAAD&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000200&ef=TCD&fg=1,output/details/TCD/AAD/AAAdkxAAHAAAEBbAAD.json,AAAdkxAAHAAAEBbAAD,TCD
臺灣臺中地方法院,091法登他201,532,變更登記,財團法人金屬工業研究發展中心,091/10/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBLAAE&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000201&ef=TCD&fg=1,output/details/TCD/AAE/AAAdkxAAHAAAEBLAAE.json,AAAdkxAAHAAAEBLAAE,TCD
臺灣臺中地方法院,091法登他202,482,變更登記,財團法人臺灣省臺中縣大甲紫竹寺,091/10/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBPAAA&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000202&ef=TCD&fg=1,output/details/TCD/AAA/AAAdkxAAHAAAEBPAAA.json,AAAdkxAAHAAAEBPAAA,TCD
臺灣臺中地方法院,091法登他203,314,變更登記,財團法人基督教導航會,091/10/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAEBPAAB&bc=091&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000203&ef=TCD&fg=1,output/details/TCD/AAB/AAAdkxAAHAAAEBPAAB.json,AAAdkxAAHAAAEBPAAB,TCD
