法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
福建金門地方法院,089法登他23,10,變更登記,財團法人金門縣歐陽氏基金會,089/08/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvBAAA&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADvBAAA.json,AAAdkxAAHAAADvBAAA,KMD
福建金門地方法院,089法登他24,19,變更登記,財團法人金門縣瓊林蔡氏十七郎公裔孫基金會,089/09/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvBAAB&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=KMD&fg=1,output/details/KMD/AAB/AAAdkxAAHAAADvBAAB.json,AAAdkxAAHAAADvBAAB,KMD
福建金門地方法院,089法登他28,28,變更登記,社團法人金門縣金寧鄉古寧頭李氏南奇宗親會,089/12/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADvBAAC&bc=089&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADvBAAC.json,AAAdkxAAHAAADvBAAC,KMD
福建金門地方法院,089法登社4,41,設立登記,社團法人金門縣梁氏宗親會,089/03/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADudAAC&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000004&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADudAAC.json,AAAdkxAAHAAADudAAC,KMD
福建金門地方法院,089法登社7,42,設立登記,社團法人金門縣烈嶼鄉方氏宗親會,089/04/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADueAAD&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000007&ef=KMD&fg=1,output/details/KMD/AAD/AAAdkxAAHAAADueAAD.json,AAAdkxAAHAAADueAAD,KMD
福建金門地方法院,089法登社8,43,設立登記,社團法人金門縣金湖鎮東村呂氏宗親會,089/04/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuhAAA&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000008&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADuhAAA.json,AAAdkxAAHAAADuhAAA,KMD
福建金門地方法院,089法登社9,44,設立登記,社團法人金門縣夏興六郎公派下陳氏宗親會,089/04/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADuhAAB&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000009&ef=KMD&fg=1,output/details/KMD/AAB/AAAdkxAAHAAADuhAAB.json,AAAdkxAAHAAADuhAAB,KMD
福建金門地方法院,089法登社12,45,設立登記,社團法人金門縣金寧鄉后沙村許氏宗親會,089/06/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADv4AAC&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000012&ef=KMD&fg=1,output/details/KMD/AAC/AAAdkxAAHAAADv4AAC.json,AAAdkxAAHAAADv4AAC,KMD
福建金門地方法院,089法登社13,46,設立登記,社團法人金門縣烈嶼鄉上林李府將軍廟慈善會,089/06/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADurAAA&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000013&ef=KMD&fg=1,output/details/KMD/AAA/AAAdkxAAHAAADurAAA.json,AAAdkxAAHAAADurAAA,KMD
福建金門地方法院,089法登社14,47,設立登記,社團法人金門縣許氏南洲公裔孫宗親會,089/06/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAADurAAB&bc=089&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000014&ef=KMD&fg=1,output/details/KMD/AAB/AAAdkxAAHAAADurAAB.json,AAAdkxAAHAAADurAAB,KMD
