法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣澎湖地方法院,102法登他8,52,變更登記,財團法人林重威基金會,102/07/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGlsAAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=PHD&fg=1,output/details/PHD/AAG/AAAdkxAAHAAAGlsAAG.json,AAAdkxAAHAAAGlsAAG,PHD
臺灣澎湖地方法院,102法登他9,57,清算終結,財團法人國立馬公高級中學教育事務基金會,102/07/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGlsAAH&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=PHD&fg=1,output/details/PHD/AAH/AAAdkxAAHAAAGlsAAH.json,AAAdkxAAHAAAGlsAAH,PHD
臺灣澎湖地方法院,102法登他10,16,變更登記,財團法人澎湖縣文化基金會,102/07/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGnsAAG&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000010&ef=PHD&fg=1,output/details/PHD/AAG/AAAdkxAAHAAAGnsAAG.json,AAAdkxAAHAAAGnsAAG,PHD
臺灣澎湖地方法院,102法登他11,27,變更登記,財團法人澎湖社區廣播事業基金會,102/09/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGn1AAK&bc=102&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=PHD&fg=1,output/details/PHD/AAK/AAAdkxAAHAAAGn1AAK.json,AAAdkxAAHAAAGn1AAK,PHD
臺灣澎湖地方法院,102法登社1,67,設立登記,社團法人澎湖縣祖厝文化推展協會,102/10/14,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGosAAJ&bc=102&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAJ/AAAdkxAAHAAAGosAAJ.json,AAAdkxAAHAAAGosAAJ,PHD
臺灣澎湖地方法院,102法登財1,66,設立登記,財團法人百世多麗文化教育基金會,102/05/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGmnAAI&bc=102&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAI/AAAdkxAAHAAAGmnAAI.json,AAAdkxAAHAAAGmnAAI,PHD
臺灣澎湖地方法院,102法登財2,68,設立登記,財團法人澎湖縣助良社會福利慈善事業基金會,102/10/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGpYAAB&bc=102&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=PHD&fg=1,output/details/PHD/AAB/AAAdkxAAHAAAGpYAAB.json,AAAdkxAAHAAAGpYAAB,PHD
臺灣澎湖地方法院,103法登他1,60,變更登記,財團法人張文津基金會,103/01/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGpfAAI&bc=103&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAI/AAAdkxAAHAAAGpfAAI.json,AAAdkxAAHAAAGpfAAI,PHD
臺灣澎湖地方法院,103法登他2,39,變更登記,財團法人澎湖縣馬公市中興國民小學校務發展基金會,103/03/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGsHAAB&bc=103&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=PHD&fg=1,output/details/PHD/AAB/AAAdkxAAHAAAGsHAAB.json,AAAdkxAAHAAAGsHAAB,PHD
臺灣澎湖地方法院,103法登他3,58,變更登記,社團法人澎湖縣慢飛天使服務協會,103/03/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGryAAI&bc=103&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000003&ef=PHD&fg=1,output/details/PHD/AAI/AAAdkxAAHAAAGryAAI.json,AAAdkxAAHAAAGryAAI,PHD
臺灣澎湖地方法院,103法登社1,70,設立登記,社團法人澎湖縣民宿發展協會,103/03/04,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGrkAAA&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAA/AAAdkxAAHAAAGrkAAA.json,AAAdkxAAHAAAGrkAAA,PHD
臺灣澎湖地方法院,103法登社2,71,設立登記,社團法人澎湖縣彩繪人生協會,103/09/04,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGsZAAE&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000002&ef=PHD&fg=1,output/details/PHD/AAE/AAAdkxAAHAAAGsZAAE.json,AAAdkxAAHAAAGsZAAE,PHD
臺灣澎湖地方法院,103法登財1,69,設立登記,財團法人海洋公民基金會,103/01/03,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGq%2BAAF&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAF/AAAdkxAAHAAAGq%2BAAF.json,AAAdkxAAHAAAGq%2BAAF,PHD
臺灣澎湖地方法院,104法登他1,6,變更登記,財團法人澎湖縣馬公市鎖港里北極殿及坤元寺之廟會,104/02/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJrrAAK&bc=104&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000001&ef=PHD&fg=1,output/details/PHD/AAK/AAAdkxAAHAAAJrrAAK.json,AAAdkxAAHAAAJrrAAK,PHD
