法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置
臺灣彰化地方法院,093法登他40,182,變更登記,財團法人溪州國中文教基金會,093/07/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa0AAE&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000040&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJa0AAE
臺灣彰化地方法院,093法登他42,188,變更登記,社團法人彰化縣聾啞福利協進會,093/06/14,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa9AAI&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000042&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJa9AAI
臺灣彰化地方法院,093法登他43,192,變更登記,社團法人彰化縣慈心慈善會,093/06/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa9AAJ&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000043&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJa9AAJ
臺灣彰化地方法院,093法登他45,8,變更登記,財團法人台灣省彰化縣私立文興高級中學,093/06/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa9AAL&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000045&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJa9AAL
臺灣彰化地方法院,093法登他46,11,變更登記,財團法人台灣省彰化縣私立大慶高級商工職業學校,093/06/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAA&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000046&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJbBAAA
臺灣彰化地方法院,093法登他47,70,變更登記,財團法人彰化縣耿金宇老師文教基金會,093/06/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAB&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000047&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJbBAAB
臺灣彰化地方法院,093法登他48,255,變更登記,社團法人中華民國啟智協會,093/07/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAE&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000048&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJbBAAE
臺灣彰化地方法院,093法登他49,232,變更登記,社團法人彰化縣鹿港國際青年商會,093/07/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAF&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000049&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJbBAAF
臺灣彰化地方法院,093法登他50,130,變更登記,社團法人彰化縣企業經營研究協會,093/07/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAG&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000050&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJbBAAG
臺灣彰化地方法院,093法登他51,10,變更登記,財團法人台灣省彰化縣私立正德高級中學,093/07/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaSAAG&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000051&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJaSAAG
臺灣彰化地方法院,093法登他52,11,變更登記,財團法人台灣省彰化縣私立大慶高級商工職業學校,093/08/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJboAAJ&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000052&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJboAAJ
臺灣彰化地方法院,093法登他53,172,變更登記,財團法人彰化縣私立陳珍良社會福利慈善事業基金會,093/07/26,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJboAAK&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000053&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJboAAK
臺灣彰化地方法院,093法登他54,145,變更登記,財團法人中醫藥發展基金會,093/07/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJboAAL&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000054&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJboAAL
臺灣彰化地方法院,093法登他55,37,變更登記,財團法人王萬進文教基金會,093/08/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJboAAM&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000055&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAJboAAM
臺灣彰化地方法院,093法登他56,30,變更登記,財團法人基督教中華協力會,093/08/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbwAAB&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000056&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJbwAAB
臺灣彰化地方法院,093法登他57,36,變更登記,財團法人台灣省彰化縣基督教中華福音道路德會甘露堂,093/09/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbwAAE&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000057&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJbwAAE
臺灣彰化地方法院,093法登他58,120,變更登記,財團法人台灣省彰化縣彰化市寺廟白龍庵三山匯館,093/09/10,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbwAAF&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000058&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJbwAAF
臺灣彰化地方法院,093法登他59,5,變更登記,財團法人彰化縣武聖宮,093/09/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb4AAI&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000059&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJb4AAI
臺灣彰化地方法院,093法登他60,24,變更登記,財團法人彰化縣後備軍人（子女）?冗髐撅訄簹鷛|,093/10/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAA&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000060&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJbxAAA
臺灣彰化地方法院,093法登他62,16,變更登記,財團法人彰化縣私立鹿港民俗文物館,093/10/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAD&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000062&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJbxAAD
臺灣彰化地方法院,093法登他63,36,變更登記,財團法人台灣省彰化縣基督教中華福音道路德會甘露堂,094/01/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAE&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000063&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJbxAAE
臺灣彰化地方法院,093法登他64,139,變更登記,財團法人台中汽車協會文教基金會,093/10/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAG&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000064&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJbxAAG
臺灣彰化地方法院,093法登他65,54,變更登記,財團法人員林蓮社文教基金會,093/10/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAH&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000065&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJbxAAH
臺灣彰化地方法院,093法登他66,276,變更登記,財團法人彰化縣私立慈林社會福利慈善事業基金會,093/11/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb9AAJ&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000066&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJb9AAJ
臺灣彰化地方法院,093法登他67,11,變更登記,財團法人台灣省彰化縣私立大慶高級商工職業學校,093/11/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb9AAK&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000067&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJb9AAK
臺灣彰化地方法院,093法登他68,114,變更登記,財團法人賴和文教基金會,093/11/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaoAAH&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000068&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJaoAAH
臺灣彰化地方法院,093法登他69,19,變更登記,財團法人彰化縣私立慈生仁愛院,093/12/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaoAAG&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000069&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJaoAAG
臺灣彰化地方法院,093法登他70,8,變更登記,財團法人台灣省彰化縣私立文興高級中學,093/12/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaoAAI&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000070&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJaoAAI
臺灣彰化地方法院,093法登他71,21,變更登記,財團法人台灣省彰化縣私立精誠高級中學,093/12/08,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa0AAK&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000071&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJa0AAK
臺灣彰化地方法院,093法登他72,216,變更登記,財團法人明道管理學院,093/12/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa4AAA&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000072&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJa4AAA
臺灣彰化地方法院,093法登他73,193,變更登記,社團法人彰化縣關懷志願服務協會,093/12/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa1AAC&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000073&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJa1AAC
臺灣彰化地方法院,093法登他74,163,變更登記,財團法人彰化縣私立慈恩老人養護中心,094/01/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa1AAE&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000074&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJa1AAE
臺灣彰化地方法院,093法登他75,20,變更登記,財團法人彰化縣私立博愛服務中心,094/01/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa1AAF&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000075&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJa1AAF
臺灣彰化地方法院,093法登社1,284,設立登記,社團法人彰化縣社區營造協會,093/02/10,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa5AAI&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJa5AAI
臺灣彰化地方法院,093法登社2,282,設立登記,社團法人彰化縣愛鄰社會福利協會,093/01/14,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa5AAM&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAJa5AAM
臺灣彰化地方法院,093法登社3,283,設立登記,社團法人彰化縣林四福堂宗親會,093/02/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa9AAE&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJa9AAE
臺灣彰化地方法院,093法登社6,285,設立登記,社團法人彰化縣鹿港教會社區關懷協會,093/03/17,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJboAAB&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000006&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJboAAB
臺灣彰化地方法院,093法登社7,286,設立登記,社團法人彰化縣基督教青少年福利促進協會,093/04/06,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbpAAM&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAJbpAAM
臺灣彰化地方法院,093法登社10,289,設立登記,社團法人彰化縣自然生態永續協會,093/05/27,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa0AAF&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000010&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJa0AAF
臺灣彰化地方法院,093法登社11,290,設立登記,社團法人彰化縣優良鬥雞品種選拔協會,093/06/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa9AAM&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000011&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAJa9AAM
臺灣彰化地方法院,093法登社12,292,設立登記,社團法人彰化縣社區健康發展服務協會,093/08/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAC&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000012&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJbBAAC
臺灣彰化地方法院,093法登社13,291,設立登記,社團法人彰化縣手藝藝術協會,093/08/09,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAD&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000013&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJbBAAD
臺灣彰化地方法院,093法登社15,293,設立登記,社團法人彰化縣埔鹽鄉埔南社區發展協會,093/08/31,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbwAAC&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000015&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJbwAAC
臺灣彰化地方法院,093法登社16,294,設立登記,社團法人臺灣產業文化觀光推展協會,093/08/31,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbwAAD&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000016&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJbwAAD
臺灣彰化地方法院,093法登社20,299,設立登記,社團法人彰化縣基督教新寶社會關懷協會,093/11/17,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbxAAF&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000020&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJbxAAF
臺灣彰化地方法院,093法登社21,296,設立登記,社團法人彰化縣愛加倍社區服務協會,093/10/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb9AAI&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000021&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJb9AAI
臺灣彰化地方法院,093法登社22,298,設立登記,社團法人中華民國喜樂身心靈障礙者福利促進協會,093/11/09,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaoAAB&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000022&ef=CHD&fg=1,output/details/CHD/AAB/AAAdkxAAHAAAJaoAAB
臺灣彰化地方法院,093法登社23,297,設立登記,社團法人彰化縣喜樂小兒麻痺關懷協會,093/11/05,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaoAAC&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000023&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJaoAAC
臺灣彰化地方法院,093法登社24,300,設立登記,社團法人彰化縣園藝花卉業職業工會,093/11/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaoAAD&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000024&ef=CHD&fg=1,output/details/CHD/AAD/AAAdkxAAHAAAJaoAAD
臺灣彰化地方法院,093法登社25,304,設立登記,社團法人彰化縣故事閱讀協會,093/12/20,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaoAAE&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000025&ef=CHD&fg=1,output/details/CHD/AAE/AAAdkxAAHAAAJaoAAE
臺灣彰化地方法院,093法登社26,301,設立登記,社團法人彰化縣烘焙美食推廣協會,093/11/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJaoAAF&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000026&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJaoAAF
臺灣彰化地方法院,093法登社27,302,設立登記,社團法人彰化縣婦幼成長協會,093/12/07,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa0AAJ&bc=093&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000027&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJa0AAJ
臺灣彰化地方法院,093法登財1,288,設立登記,財團法人老五老基金會,093/05/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa0AAG&bc=093&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJa0AAG
臺灣彰化地方法院,093法登財2,287,設立登記,財團法人彰化縣私立希望社會福利慈善事業基金會,093/05/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa0AAH&bc=093&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJa0AAH
臺灣彰化地方法院,093法登財3,295,設立登記,財團法人伊甸社會福利基金會,093/09/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJb4AAH&bc=093&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJb4AAH
臺灣彰化地方法院,093法登財4,303,設立登記,財團法人將林教育基金會,093/12/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa0AAI&bc=093&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJa0AAI
臺灣彰化地方法院,094法登他2,48,變更登記,財團法人全興文教基金會,094/01/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJa1AAH&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJa1AAH
臺灣彰化地方法院,094法登他4,281,變更登記,財團法人中華基督教彰化浸信會,094/01/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAK&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000004&ef=CHD&fg=1,output/details/CHD/AAK/AAAdkxAAHAAAJbBAAK
臺灣彰化地方法院,094法登他5,14,變更登記,財團法人台灣省彰化縣私立達德高級商工職業學校,094/01/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAL&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJbBAAL
臺灣彰化地方法院,094法登他6,24,變更登記,財團法人彰化縣後備軍人（子女）?冗髐撅訄簹鷛|,094/01/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbBAAM&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000006&ef=CHD&fg=1,output/details/CHD/AAM/AAAdkxAAHAAAJbBAAM
臺灣彰化地方法院,094法登他7,256,變更登記,社團法人彰化縣員林國際青年商會,094/01/18,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbFAAA&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000007&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJbFAAA
臺灣彰化地方法院,094法登他8,11,變更登記,財團法人台灣省彰化縣私立大慶高級商工職業學校,094/02/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbcAAC&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000008&ef=CHD&fg=1,output/details/CHD/AAC/AAAdkxAAHAAAJbcAAC
臺灣彰化地方法院,094法登他9,247,變更登記,財團法人彰化縣私立葳群公益慈善事業基金會,094/03/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbcAAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJbcAAF
臺灣彰化地方法院,094法登他10,136,變更登記,財團法人建大文化教育基金會,094/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbwAAH&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000010&ef=CHD&fg=1,output/details/CHD/AAH/AAAdkxAAHAAAJbwAAH
臺灣彰化地方法院,094法登他11,214,變更登記,社團法人彰化縣志願服務協會,094/02/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbwAAI&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000011&ef=CHD&fg=1,output/details/CHD/AAI/AAAdkxAAHAAAJbwAAI
臺灣彰化地方法院,094法登他12,243,變更登記,財團法人臺灣樹木種源保育基金會,094/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbwAAJ&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000012&ef=CHD&fg=1,output/details/CHD/AAJ/AAAdkxAAHAAAJbwAAJ
臺灣彰化地方法院,094法登他13,228,變更登記,財團法人彰化縣私立真善美社會福利慈善事業基金會,094/03/01,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbwAAL&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000013&ef=CHD&fg=1,output/details/CHD/AAL/AAAdkxAAHAAAJbwAAL
臺灣彰化地方法院,094法登他14,198,變更登記,社團法人彰化縣身心障礙者就業促進協會,094/03/03,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJbsAAA&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000014&ef=CHD&fg=1,output/details/CHD/AAA/AAAdkxAAHAAAJbsAAA
臺灣彰化地方法院,094法登他15,220,變更登記,財團法人國立彰化師範大學附屬高級工業職業學校文教基金會,094/04/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJblAAF&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000015&ef=CHD&fg=1,output/details/CHD/AAF/AAAdkxAAHAAAJblAAF
臺灣彰化地方法院,094法登他16,10,變更登記,財團法人台灣省彰化縣私立正德高級中學,094/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJblAAG&bc=094&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=CHD&fg=1,output/details/CHD/AAG/AAAdkxAAHAAAJblAAG
