法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣新竹地方法院,093法登他38,452,變更登記,財團法人聯發科技教育基金會,093/04/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8fAAM&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000038&ef=SCD&fg=1,output/details/SCD/093/000038/AAAdkxAAHAAAJ8fAAM.json,AAAdkxAAHAAAJ8fAAM,SCD
臺灣新竹地方法院,093法登他39,77,變更登記,財團法人元培科學技術學院,093/04/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8jAAA&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000039&ef=SCD&fg=1,output/details/SCD/093/000039/AAAdkxAAHAAAJ8jAAA.json,AAAdkxAAHAAAJ8jAAA,SCD
臺灣新竹地方法院,093法登他41,353,變更登記,財團法人核能資訊中心,093/04/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8UAAG&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000041&ef=SCD&fg=1,output/details/SCD/093/000041/AAAdkxAAHAAAJ8UAAG.json,AAAdkxAAHAAAJ8UAAG,SCD
臺灣新竹地方法院,093法登他43,76,變更登記,財團法人北部台灣基督長老教會新竹中會,093/04/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8UAAI&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000043&ef=SCD&fg=1,output/details/SCD/093/000043/AAAdkxAAHAAAJ8UAAI.json,AAAdkxAAHAAAJ8UAAI,SCD
臺灣新竹地方法院,093法登他44,138,變更登記,財團法人台灣省新竹市教會聚會所,093/04/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8UAAJ&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000044&ef=SCD&fg=1,output/details/SCD/093/000044/AAAdkxAAHAAAJ8UAAJ.json,AAAdkxAAHAAAJ8UAAJ,SCD
臺灣新竹地方法院,093法登他45,354,變更登記,財團法人中華民國輻射防護協會,093/04/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8UAAK&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000045&ef=SCD&fg=1,output/details/SCD/093/000045/AAAdkxAAHAAAJ8UAAK.json,AAAdkxAAHAAAJ8UAAK,SCD
臺灣新竹地方法院,093法登他46,462,變更登記,社團法人新竹市生命線協會,093/04/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8UAAL&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000046&ef=SCD&fg=1,output/details/SCD/093/000046/AAAdkxAAHAAAJ8UAAL.json,AAAdkxAAHAAAJ8UAAL,SCD
臺灣新竹地方法院,093法登他47,305,變更登記,財團法人交通大學電信工程發展文教基金會,093/05/04,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8gAAL&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000047&ef=SCD&fg=1,output/details/SCD/093/000047/AAAdkxAAHAAAJ8gAAL.json,AAAdkxAAHAAAJ8gAAL,SCD
臺灣新竹地方法院,093法登他49,370,變更登記,財團法人台積電文教基金會,093/05/20,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8kAAA&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000049&ef=SCD&fg=1,output/details/SCD/093/000049/AAAdkxAAHAAAJ8kAAA.json,AAAdkxAAHAAAJ8kAAA,SCD
臺灣新竹地方法院,093法登他50,81,變更登記,財團法人台灣省新竹縣私立義民高級中學,093/05/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAJ8kAAB&bc=093&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000050&ef=SCD&fg=1,output/details/SCD/093/000050/AAAdkxAAHAAAJ8kAAB.json,AAAdkxAAHAAAJ8kAAB,SCD
